Image,No.,Side,Vegetable,Raw_Vegetable_OCR,Vegetable_Dictionary_Match,Vegetable_Dictionary_Confidence,Vegetable_Status,Vegetable_Duplicate_Status,Vegetable_Duplicate_Count,Price,Vegetable_Confidence,Price_Confidence,Raw_Price_OCR,Digit_Model_Price,Digit_Model_Confidence,Price_Source,Price_Status,Price_Agreement
test13.jpeg,308,left,ಕಾಲಿಫ್ಲವರ್,ಕಾಲಿಪವರ್,ಕಾಲಿಫ್ಲವರ್,1.0,ok,unique,1,9,0.9135,1.0,9,7,0.4075,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,309,left,ತಾl,ತಾl,ಸೌತಕಾಂು,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.9067,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test13.jpeg,310,right,ಪೃpwao gao,ಪೃpwao gao,ಪೇರ್ 1ಕೆ,0.2222,REVIEW_NAME,unique,1,1,0.5967,0.7161,l be,5504,0.3068,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,311,right,ಇll ಮe,ಇll ಮe,ದಪ್ಪ ಮೆಣಸು,0.25,REVIEW_NAME,unique,1,PENDING_REVIEW,0.7077,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test13.jpeg,312,right,ದಪ್ಪ ಮೆಣಸು,ದಪಮಣಸು,ದಪ್ಪ ಮೆಣಸು,0.8333,ok,unique,1,38,0.8988,1.0,38,143,0.3064,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,313,right,ಸೋರೆಕಾಯಿ,ಸೋರೆಕಾಯ,ಸೋರೆಕಾಯಿ,0.9333,ok,unique,1,8,0.991,0.9995,8,3,0.3068,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,314,right,ಬದನೆ-ವೈಟ್,ಬದನೆ-ವೈಟ್,ಬದನೆ-ವೈಟ್,1.0,ok,unique,1,10,0.9992,1.0,10,10,0.4141,paddleocr,ok_paddle_digit_weak,agree
test13.jpeg,315,right,ಕೋಸು-ಚಪಾತಿ,ಕೋಸು--ಚಪಾತ,ಕೋಸು-ಚಪಾತಿ,0.9474,ok,unique,1,6,0.9576,0.9971,6,5,0.5088,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,316,right,ಕೋಸು-ನ್ಯಾ.ಂ,ಕೋಸು--ಸಾೈಂ,ಕೋಸು-ನ್ಯಾ.ಂ,0.9474,ok,unique,1,6,0.9623,0.9582,6,5,0.3067,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,317,right,ಸೀಮು ಬದನೆ,ಸೀವಬದನ,ಸೀಮು ಬದನೆ,0.9231,ok,unique,1,13,0.9067,0.9998,13,13,0.517,paddleocr,ok_paddle_digit_weak,agree
test13.jpeg,318,right,ಬಜ್ಜಿ-ನಾಟಿ,ಬಜಿ-ನಾಟಿ,ಬಜ್ಜಿ-ನಾಟಿ,1.0,ok,unique,1,55,0.9639,0.9982,55,111,0.3717,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,319,right,ಬಜ್ಜಿ-ಯುಕೋನ,ಬಜಿ-ಯಕೋನ,ಬಜ್ಜಿ-ಯುಕೋನ,0.9412,ok,unique,1,45,0.9998,1.0,45,115,0.445,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,320,right,ತೈಯ,ತೈಯ,ಸೌತೆಕಾಯಿ,0.3636,REVIEW_NAME,unique,1,PENDING_REVIEW,0.7595,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test13.jpeg,321,right,ಬೆಂಡೆಕಾಯಿ,ಬೆಂಡೆಕಾಯು,ಬೆಂಡೆಕಾಯಿ,1.0,ok,unique,1,300,0.9486,0.4979,300,41,0.3574,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,322,right,ಟೊಮೋಟೋ-ಹುಳಿ,ಟವೋಟ-ಹುಳಿ,ಟೊಮೋಟೋ-ಹುಳಿ,0.9474,ok,unique,1,10,0.9927,1.0,10,12,0.4161,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test13.jpeg,323,right,ಬುಲೆಟ್ ಮೆಣಸು,ಬುಲೆಟ್ಮಣಸು,ಬುಲೆಟ್ ಮೆಣಸು,1.0,ok,unique,1,PENDING_REVIEW,0.9647,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test13.jpeg,324,right,ಬೀಟರೂಟ್,ಬಟ್ರೋಟ್,ಬೀಟರೂಟ್,0.9333,ok,unique,1,PENDING_REVIEW,0.9986,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test13.jpeg,325,right,ುತು,ುತು,ಸುನಾವು,0.4444,REVIEW_NAME,unique,1,PENDING_REVIEW,0.7461,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test14.jpeg,326,left,uteeneಗತ.,uteeneಗತ.,ಎಂ.ಸ.,0.1429,REVIEW_NAME,unique,1,PENDING_REVIEW,0.2982,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test14.jpeg,327,left,ಸೌತೆಕಾಯಿ,ಸೌತuoವು,ಸೌತೆಕಾಯಿ,0.5714,REVIEW_NAME,unique,1,13,0.7425,0.9375,1.3,13,0.4221,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,328,left,ಕಡುಕ,ಕಡುಕ,ಮಣನನಕಾು,0.3636,REVIEW_NAME,unique,1,02,0.4,0.7582,ωo.2.,6222,0.4628,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,329,left,ಎಂ.ಸಿ.,ಎಂ.ಸ.,ಎಂ.ಸಿ.,1.0,ok,unique,1,3,0.8219,0.9995,3,5,0.4085,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,330,left,ಸುನಾಮಿ,ಸುನಾಖು,ಸುನಾಮಿ,0.8333,ok,unique,1,4,0.9363,0.895,4,11,0.5214,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,331,left,ಯಳವನ,ಯಳಪನ,ಯಳವನ,0.75,ok,unique,1,PENDING_REVIEW,0.9579,0.0,,10,0.3593,pending_review,REVIEW_PRICE_MISSING,digit_only
test14.jpeg,332,left,ಗುಂಡು ಬದನೆ,ಗುಂಡುಬದನ,ಗುಂಡು ಬದನೆ,0.9412,ok,unique,1,7,0.9571,0.999,7,7,0.3062,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,333,left,ಕಂಬಳಕಾಯಿ,ಕಂಬಳಕಾಯು,ಕಂಬಳಕಾಯಿ,1.0,ok,unique,1,12,0.9496,0.9994,12,226,0.2055,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,334,left,೩೦,೩೦,ಆಪ,0.0,REVIEW_NAME,unique,1,PENDING_REVIEW,0.6612,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test14.jpeg,335,left,ಹೀರೆಕಾಯಿ,ಹೋರೆಕಾಯು,ಹೀರೆಕಾಯಿ,0.75,ok,unique,1,20,0.9565,1.0,20,7262,0.3568,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,336,left,ಪಡವಲ,ಪಡವಲ,ಪಡವಲ,1.0,ok,unique,1,8,0.9932,0.9999,8,8,0.3048,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,337,left,ತೊಂಡೆಕಾಯಿ,ತೊಂಡೆಕಾಂು,ತೊಂಡೆಕಾಯಿ,0.8889,ok,unique,1,20,0.924,1.0,20,227,0.3061,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,338,left,ಹಾಗಲ-ವೈಟ್,ಹಾಗಲ--ವೈಟ್,ಹಾಗಲ-ವೈಟ್,1.0,ok,unique,1,20,0.9308,1.0,20,120,0.4407,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,339,left,ಹಾಗಲ-ಗ್ರೀನ್,ಹಾಗಲ--ೋೀನ್,ಹಾಗಲ-ಗ್ರೀನ್,0.8421,ok,unique,1,20,0.9241,0.9998,20,1412,0.3586,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,340,left,ಕಾಲಿಫ್ಲವರ್,ಕಾಲಿಪವರ್,ಕಾಲಿಫ್ಲವರ್,1.0,ok,unique,1,7,0.9889,0.9997,7,1,0.3082,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,341,left,ತಾl,ತಾl,ಸೌತಕಾಂು,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.813,0.0,,27,0.4605,pending_review,REVIEW_PRICE_MISSING,digit_only
test14.jpeg,342,right,ಮp್wga ia,ಮp್wga ia,ಪೇರ್ 1ಕೆ,0.2353,REVIEW_NAME,unique,1,PENDING_REVIEW,0.5918,0.0,,184,0.4129,pending_review,REVIEW_PRICE_MISSING,digit_only
test14.jpeg,343,right,ದಪ್ಪ ಮೆಣಸು,ದಪವಣಸು,ದಪ್ಪ ಮೆಣಸು,1.0,ok,unique,1,34,0.9518,0.9996,34,23121,0.4568,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,344,right,ಸೋರೆಕಾಯಿ,ಸೋರೆಕಾಂು,ಸೋರೆಕಾಯಿ,1.0,ok,unique,1,4,0.883,0.983,4,11,0.42,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,345,right,ಬದನೆ-ವೈಟ್,ಬದನೆ--ವೈಟ್,ಬದನೆ-ವೈಟ್,1.0,ok,unique,1,8,0.9586,0.9796,8,8,0.305,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,346,right,ಕೋಸು-ಚಪಾತಿ,ಕೋಸು--ಚಪಾಶಿ,ಕೋಸು-ಚಪಾತಿ,0.9,ok,unique,1,5,0.9423,0.9294,5,5,0.5096,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,347,right,ಕೋಸು-ನ್ಯಾ.ಂ,ಕೋಸು--ಸಾೈಂ,ಕೋಸು-ನ್ಯಾ.ಂ,0.9474,ok,unique,1,5,0.9979,0.9959,5,5,0.4081,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,348,right,ಸೀಮು ಬದನೆ,ಸೀವುಬದನೆ,ಸೀಮು ಬದನೆ,0.9333,ok,unique,1,13,0.8539,0.9478,1.3,13,0.516,paddleocr,ok_paddle_digit_weak,agree
test14.jpeg,349,right,ಬಜ್ಜಿ-ನಾಟಿ,ಬಜಿ-ನಾಟಿ,ಬಜ್ಜಿ-ನಾಟಿ,1.0,ok,unique,1,45,0.8873,0.9207,4.5,141,0.3399,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,350,right,ಬಜ್ಜಿ-ಯುಕೋನ,ಬಜಿ-ಯಕೋನ,ಬಜ್ಜಿ-ಯುಕೋನ,0.9412,ok,unique,1,35,0.9929,1.0,35,111,0.3391,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,351,right,ಅಂಗೈಯಳ ನತಯ ಮೀ,ಅಂಗೈಯಳ ನತಯ ಮೀ,ಯಳವನ,0.3529,REVIEW_NAME,unique,1,PENDING_REVIEW,0.8568,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test14.jpeg,352,right,ಬೆಂಡೆಕಾಯಿ,ಬೆಂಡೆಕಾಯ,ಬೆಂಡೆಕಾಯಿ,0.9412,ok,unique,1,12,0.9953,0.9996,12,2,0.51,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,353,right,ಟೊಮೋಟೋ-ಹುಳಿ,ಟವೋಟ--ಹುಳಿ,ಟೊಮೋಟೋ-ಹುಳಿ,0.9474,ok,unique,1,8,0.9017,0.9996,8,3,0.4068,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test14.jpeg,354,right,ಬುಲೆಟ್ ಮೆಣಸು,ಬುಲೆಟ್ಮಣಸು,ಬುಲೆಟ್ ಮೆಣಸು,1.0,ok,unique,1,PENDING_REVIEW,0.989,0.0,,178,0.4417,pending_review,REVIEW_PRICE_MISSING,digit_only
test14.jpeg,355,right,ಬೀಟರೂಟ್,ಬಟ್ರೋಟ್,ಬೀಟರೂಟ್,0.9333,ok,unique,1,PENDING_REVIEW,0.9997,0.0,,178,0.4084,pending_review,REVIEW_PRICE_MISSING,digit_only
test14.jpeg,356,right,ಏನೋದವ,ಏನೋದವ,ಸುನಾವು,0.3636,REVIEW_NAME,unique,1,PENDING_REVIEW,0.9067,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test15.jpeg,357,left,ಗheಡು ಮtaaನಕaeu,ಗheಡು ಮtaaನಕaeu,ಗುಂಡು ಬದನೆ,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.5716,0.0,,17,0.3578,pending_review,REVIEW_PRICE_MISSING,digit_only
test15.jpeg,358,left,ಉಡ ae ನaeu,ಉಡ ae ನaeu,ರd aನಸ್,0.3529,REVIEW_NAME,unique,1,470,0.5321,0.8977,470,111,0.4422,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,359,left,ಸೋಲಾರ್ ಬೀನ್ಸ್,ಸೋಲಾರ್ಬನ್,ಸೋಲಾರ್ ಬೀನ್ಸ್,0.8182,ok,unique,1,2410,0.9463,0.9536,2410,2246,0.4114,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,360,left,ನಾಟಿಬನ್,ನಾಟಿಬನ್,ಬಜಿ-ನಾಟಿ,0.5333,REVIEW_NAME,unique,1,2010,0.9789,0.9961,2010,241,0.4466,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,361,left,ಪೋಲ್ ಬೀನ್ಸ್,ಪೆಎಲ್ಬೀನ್,ಪೋಲ್ ಬೀನ್ಸ್,0.7368,ok,unique,1,1910,0.8498,0.9989,1910,196,0.4368,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,362,left,೧೯lo,೧೯lo,ವೈo್IJ.Bo GnIBD,0.1053,REVIEW_NAME,unique,1,PENDING_REVIEW,0.6068,0.0,,1,0.3156,pending_review,REVIEW_PRICE_MISSING,digit_only
test15.jpeg,363,left,ಬೀಟರೂಟ್,ಬೀಟೋಟ್,ಬೀಟರೂಟ್,0.8571,ok,unique,1,0810,0.9483,0.9912,0810,934,0.2401,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,364,left,೨೯ ಪೈರು,೨೯ ಪೈರು,೨ೀರೆಕಾಯು,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.51,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test15.jpeg,365,left,ಗುಂಡು ಬದನೆ,ಗುಂಡುಬದನ,ಗುಂಡು ಬದನೆ,0.9412,ok,unique,1,061000,0.9966,0.7807,06/1000,05490,0.3911,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,366,left,ಉದಬದನ,ಉದಬದನ,ಸೀವಬದನೆ,0.5,REVIEW_NAME,unique,1,070,0.9968,0.8899,07/0,6135,0.2857,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,367,left,ಚಪರದಅವರಕಾಯ,ಚಪರದಅವರಕಾಯ,೨ೀರೆಕಾಯು,0.4444,REVIEW_NAME,unique,1,1010,0.9658,0.9988,1010,10167,0.5225,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,368,left,ಎಂ.ಸಿ.,ಎಂ.ಗ.,ಎಂ.ಸಿ.,0.8,ok,unique,1,0310,0.7596,0.9848,0310,036,0.4111,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,369,left,ಸೌತೆಕಾಯಿ,ಸೌತೆಕಾಂು,ಸೌತೆಕಾಯಿ,0.9333,ok,unique,1,1210,0.8955,0.9993,1210,126,0.4915,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,370,left,ಕಂಬಳಕಾಯಿ,ಕುeಬಳಕಾonು,ಕಂಬಳಕಾಯಿ,0.6667,REVIEW_NAME,unique,1,1110,0.744,0.9857,1110,1110,0.5412,paddleocr,ok_paddle_digit_weak,agree
test15.jpeg,371,right,ಪutent iaಗಾದaಷt.,ಪutent iaಗಾದaಷt.,ರd aನಸ್,0.1739,REVIEW_NAME,unique,1,PENDING_REVIEW,0.387,0.0,,10,0.5184,pending_review,REVIEW_PRICE_MISSING,digit_only
test15.jpeg,372,right,ಕೋಸು-ಚಪಾತಿ,ಕೋಸುಚಪಾತ,ಕೋಸು-ಚಪಾತಿ,0.8889,ok,unique,1,050,0.9564,0.9993,050,056,0.4489,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,373,right,ಕೋಸುದಾಂಡಕ್ಕು,ಕೋಸುದಾಂಡಕ್ಕು,ಕೋಸು--ಸಾೈಂ,0.5455,REVIEW_NAME,unique,1,0510,0.9058,0.9348,0510,956,0.3795,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,374,right,ಕೋಸು iರa,ಕೋಸು iರa,ಕೋಸು--ಚಪಾಶ,0.4444,REVIEW_NAME,unique,1,PENDING_REVIEW,0.6542,0.0,,1171,0.4613,pending_review,REVIEW_PRICE_MISSING,digit_only
test15.jpeg,375,right,ಉಳಪನ,ಉಳಪನ,ಯಳವನ,0.5,REVIEW_NAME,unique,1,0410,0.4677,0.9201,0410,5,0.4081,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,376,right,ಸhಸಾa,ಸhಸಾa,ಕೋಸು--ಸಾೈಂ,0.4,REVIEW_NAME,unique,1,0410,0.6288,0.9921,0410,32,0.3571,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,377,right,ಪಡವಲ,ಪಡಷಲ,ಪಡವಲ,0.75,ok,unique,1,0710,0.9927,0.9974,0710,1,0.5082,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,378,right,ಸೋರೆಕಾಯಿ,ಈೋರೇಕಾಯ,ಸೋರೆಕಾಯಿ,0.6667,REVIEW_NAME,unique,1,180,0.8423,0.9942,18/0,4,0.3052,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,379,right,ಬೆಂಡೆಕಾಯಿ,ಬೆಂಡಕಾಯ,ಬೆಂಡೆಕಾಯಿ,0.875,ok,unique,1,1110,0.9448,0.9898,1110,1110,0.5852,paddleocr,ok,agree
test15.jpeg,380,right,ಕಾಲಿಫ್ಲವರ್,ಖಾಲಿಫವರ್,ಕಾಲಿಫ್ಲವರ್,0.7778,ok,unique,1,0610,0.9154,0.994,0610,040,0.4894,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test15.jpeg,381,right,೨೯,೨೯,೨ೀರೆಕಾಯು,0.2,REVIEW_NAME,unique,1,PENDING_REVIEW,0.6671,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test15.jpeg,382,right,ಔಪೋಟೊ,ಔಪೋಟೊ,ಬೀಟ್ರೋಟ್,0.3077,REVIEW_NAME,unique,1,0890,0.7366,0.9937,0890,1,0.2074,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,383,left,ಹaಡ,ಹaಡ,ಪಡವಲ,0.2857,REVIEW_NAME,unique,1,20,0.3346,1.0,20,26761,0.3521,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,384,left,Iogತo anದ,Iogತo anದ,ವೈo್IJ.Bo GnIBD,0.3333,REVIEW_NAME,unique,1,23,0.4093,0.4879,23FF,6626,0.4319,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,385,left,ಸೌತೆಕಾಯಿ,ಸೌತಗgತು,ಸೌತೆಕಾಯಿ,0.5714,REVIEW_NAME,unique,1,8,0.6493,0.8083,8,13,0.4107,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,386,left,ಸಾಡುಪಾಡದ,ಸಾಡುಪಾಡದ,ಕೋಸು--ಚಪಾಶ,0.4444,REVIEW_NAME,unique,1,202,0.4771,0.8203,20.2.,256,0.4092,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,387,left,ಎeಗi.,ಎeಗi.,ಎಂ.ಸ.,0.4,REVIEW_NAME,unique,1,3,0.6892,0.9996,3,3,0.3073,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,388,left,ಸುನಾಮಿ,ಸುವು,ಸುನಾಮಿ,0.8,ok,unique,1,PENDING_REVIEW,0.9581,0.0,,114111,0.4338,pending_review,REVIEW_PRICE_MISSING,digit_only
test16.jpeg,389,left,ಯಳವನ,ಯಳವನ,ಯಳವನ,1.0,ok,unique,1,3,0.9299,0.9998,3,23,0.4592,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,390,left,ಗುಂಡು ಬದನೆ,ಗುಂಡುಬದನೆ,ಗುಂಡು ಬದನೆ,1.0,ok,unique,1,7,0.991,0.9986,7,4,0.3054,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,391,left,ಕಂಬಳಕಾಯಿ,ಕಂಬಳಕಾಯು,ಕಂಬಳಕಾಯಿ,1.0,ok,unique,1,11,0.9932,0.9989,11,11,0.5215,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,392,left,ಹೀರೆಕಾಯಿ,ಕೀರಕಾಯು,ಹೀರೆಕಾಯಿ,0.8,ok,unique,1,20,0.8136,1.0,20,227,0.3734,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,393,left,ಇಂ,ಇಂ,ಎಂ.ಸ.,0.2857,REVIEW_NAME,unique,1,PENDING_REVIEW,0.5294,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,394,left,ಪಡವಲ,ಪಡವಲ,ಪಡವಲ,1.0,ok,unique,1,8,0.9922,1.0,8,5,0.3059,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,395,left,ತೊಂಡೆಕಾಯಿ,ತೊಂಡಕಾಯು,ತೊಂಡೆಕಾಯಿ,0.9412,ok,unique,1,15,0.9803,0.9753,1.5,15,0.5148,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,396,left,ಏ೦,ಏ೦,ಆಪ,0.0,REVIEW_NAME,unique,1,PENDING_REVIEW,0.6415,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,397,left,ಹಾಗಲ-ವೈಟ್,ಹಾಗಲ-ವೈಟ್,ಹಾಗಲ-ವೈಟ್,1.0,ok,unique,1,20,0.9797,1.0,20,727,0.4066,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,398,left,ಹಾಗಲ-ಗ್ರೀನ್,ಹಾಗಲ-ೋನ್,ಹಾಗಲ-ಗ್ರೀನ್,0.7778,ok,unique,1,20,0.9551,1.0,20,117,0.3072,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,399,left,೨೦,೨೦,೨ೀರೆಕಾಯು,0.2,REVIEW_NAME,unique,1,PENDING_REVIEW,0.5236,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,400,left,ಕಾಲಿಫ್ಲವರ್,ಕಾಲಿಪವರ್,ಕಾಲಿಫ್ಲವರ್,1.0,ok,unique,1,8,0.9884,0.9993,8,13,0.4112,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,401,left,ತಾll.,ತಾll.,ಸೌತಕಾಂು,0.3333,REVIEW_NAME,unique,1,PENDING_REVIEW,0.7819,0.0,,62,0.3619,pending_review,REVIEW_PRICE_MISSING,digit_only
test16.jpeg,402,right,Aೈg್wI,Aೈg್wI,ವೈo್IJ.Bo GnIBD,0.2857,REVIEW_NAME,unique,1,6,0.5006,0.6094,6.,446232,0.3257,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,403,right,ದಪ್ಪ ಮೆಣಸು,ಪಾಪಮಣಸು,ದಪ್ಪ ಮೆಣಸು,0.7059,REVIEW_NAME,unique,1,31,0.6966,0.9998,31,31,0.5245,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,404,right,ಸೋರೆಕಾಯಿ,ಸೋರಕಾಯು,ಸೋರೆಕಾಯಿ,0.8,ok,unique,1,4,0.98,0.9967,4,4,0.5111,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,405,right,ಬದನೆ-ವೈಟ್,ಬದನೆ--ವೈಟ್,ಬದನೆ-ವೈಟ್,1.0,ok,unique,1,6,0.9457,0.9914,6,5,0.209,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,406,right,ಕೋಸು-ಚಪಾತಿ,ಕೋಸು--ಚಪಾಶಿ,ಕೋಸು-ಚಪಾತಿ,0.9,ok,unique,1,5,0.9272,0.9988,5,5,0.5083,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,407,right,ಕೋಸು-ನ್ಯಾ.ಂ,ಕೋಸು--ಸಾೈಂ,ಕೋಸು-ನ್ಯಾ.ಂ,0.9474,ok,unique,1,5,0.9947,0.9971,5,5,0.4073,paddleocr,ok_paddle_digit_weak,agree
test16.jpeg,408,right,ಸೀಮು ಬದನೆ,ಸೀವುಬದನ,ಸೀಮು ಬದನೆ,0.8571,ok,unique,1,13,0.9577,0.9999,13,2,0.2074,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,409,right,ಆಕರ,ಆಕರ,ಆಪ,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.844,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,410,right,ಕುಲಿಹಾಲನೃರದು,ಕುಲಿಹಾಲನೃರದು,ಕಾಲಿಫ್ಲವರ್,0.4545,REVIEW_NAME,unique,1,PENDING_REVIEW,0.8632,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,411,right,ಬಜ್ಜಿ-ನಾಟಿ,ಬಜಿನಾಟಿ,ಬಜ್ಜಿ-ನಾಟಿ,0.9333,ok,unique,1,40,0.9831,1.0,40,4,0.3071,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,412,right,ಮಂಲಿಅಕತಿಹಾ,ಮಂಲಿಅಕತಿಹಾ,ಮೆಣಸಿನಕಾಯಿ,0.4,REVIEW_NAME,unique,1,PENDING_REVIEW,0.8704,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,413,right,ಬಜ್ಜಿ-ಯುಕೋನ,ಬಜಿ--ಯಕೋನ,ಬಜ್ಜಿ-ಯುಕೋನ,0.9412,ok,unique,1,30,0.9804,1.0,30,252,0.2736,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,414,right,ಅತೈೀಯ,ಅತೈೀಯ,೨ೀರೆಕಾಯು,0.3077,REVIEW_NAME,unique,1,PENDING_REVIEW,0.8483,0.0,,,0.0,pending_review,REVIEW_PRICE_MISSING,none
test16.jpeg,415,right,ಬೆಂಡೆಕಾಯಿ,ಬೆಂಡೆಕಾಯು,ಬೆಂಡೆಕಾಯಿ,1.0,ok,unique,1,12,0.9505,0.9999,12,2,0.3074,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,416,right,ಟೊಮೋಟೋ-ಹುಳಿ,ಟವೋಟ--ಹುಳಿ,ಟೊಮೋಟೋ-ಹುಳಿ,0.9474,ok,unique,1,8,0.9842,0.9998,8,4,0.2053,paddleocr,REVIEW_PRICE_DISAGREE,disagree
test16.jpeg,417,right,ಬುಲೆಟ್ ಮೆಣಸು,ಬುಲೆಟ್ಮಣಸು,ಬುಲೆಟ್ ಮೆಣಸು,1.0,ok,unique,1,PENDING_REVIEW,0.9936,0.0,,778,0.3753,pending_review,REVIEW_PRICE_MISSING,digit_only
